image_name,absolute_path,label
z7_001136_bff5e162-e242-484d-ac72-96c0da9a39f7___RS_Late.B 6284.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001136_bff5e162-e242-484d-ac72-96c0da9a39f7___RS_Late.B 6284.JPG,Tomato___Late_blight
z7_001137_c0267369-b9ec-471e-b8a2-9aa3fc77b3c1___GHLB2 Leaf 9028.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001137_c0267369-b9ec-471e-b8a2-9aa3fc77b3c1___GHLB2 Leaf 9028.JPG,Tomato___Late_blight
z7_001138_c02d8671-0b42-4fb3-a7c7-5bbb002ca6d3___GHLB2 Leaf 8935.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001138_c02d8671-0b42-4fb3-a7c7-5bbb002ca6d3___GHLB2 Leaf 8935.JPG,Tomato___Late_blight
z7_001139_c03b8994-6c6e-4997-83fd-803f3cc580ad___GHLB2 Leaf 8833.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001139_c03b8994-6c6e-4997-83fd-803f3cc580ad___GHLB2 Leaf 8833.JPG,Tomato___Late_blight
z7_001140_c042e7e2-a583-4709-b944-830965256802___GHLB2 Leaf 110.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001140_c042e7e2-a583-4709-b944-830965256802___GHLB2 Leaf 110.JPG,Tomato___Late_blight
z7_001141_c062b009-0e6e-4cf0-976c-004a06b7e6ee___GHLB2 Leaf 8881.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001141_c062b009-0e6e-4cf0-976c-004a06b7e6ee___GHLB2 Leaf 8881.JPG,Tomato___Late_blight
z7_001142_c0767cc9-acc8-4f4b-b9b5-1958899633ef___GHLB2 Leaf 8807.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001142_c0767cc9-acc8-4f4b-b9b5-1958899633ef___GHLB2 Leaf 8807.JPG,Tomato___Late_blight
z7_001143_c0b62c7a-4b0c-43d6-80d9-d5c6eef43325___RS_Late.B 6114.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001143_c0b62c7a-4b0c-43d6-80d9-d5c6eef43325___RS_Late.B 6114.JPG,Tomato___Late_blight
z7_001144_c0cd110f-ee8a-428e-aa00-d51f89b5a843___GHLB2 Leaf 8639.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001144_c0cd110f-ee8a-428e-aa00-d51f89b5a843___GHLB2 Leaf 8639.JPG,Tomato___Late_blight
z7_001145_c0eb1cc5-185a-4f20-b8cd-a3943cd9588b___RS_Late.B 6541.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001145_c0eb1cc5-185a-4f20-b8cd-a3943cd9588b___RS_Late.B 6541.JPG,Tomato___Late_blight
z7_001146_c1114ce7-8c10-4854-8c07-66b3500ae853___GHLB_PS Leaf 8 Day 7.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001146_c1114ce7-8c10-4854-8c07-66b3500ae853___GHLB_PS Leaf 8 Day 7.jpg,Tomato___Late_blight
z7_001147_c14302ad-0333-4038-8b4f-a4f75049fbaa___RS_Late.B 6939.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001147_c14302ad-0333-4038-8b4f-a4f75049fbaa___RS_Late.B 6939.JPG,Tomato___Late_blight
z7_001148_c179ebbe-601b-474c-b9be-8704c6677f4d___RS_Late.B 6957.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001148_c179ebbe-601b-474c-b9be-8704c6677f4d___RS_Late.B 6957.JPG,Tomato___Late_blight
z7_001149_c18f749d-9774-43f6-9c27-ff3d532f551a___RS_Late.B 7100.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001149_c18f749d-9774-43f6-9c27-ff3d532f551a___RS_Late.B 7100.JPG,Tomato___Late_blight
z7_001150_c1a8547c-0345-490b-840b-124dbf54fbd4___GHLB2 Leaf 8541.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001150_c1a8547c-0345-490b-840b-124dbf54fbd4___GHLB2 Leaf 8541.JPG,Tomato___Late_blight
z7_001151_c1af9374-2c73-4af4-a139-7b636467743f___RS_Late.B 5592.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001151_c1af9374-2c73-4af4-a139-7b636467743f___RS_Late.B 5592.JPG,Tomato___Late_blight
z7_001152_c1b4525c-bbef-4cef-ae46-ed82b0ba2f48___RS_Late.B 6996.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001152_c1b4525c-bbef-4cef-ae46-ed82b0ba2f48___RS_Late.B 6996.JPG,Tomato___Late_blight
z7_001153_c1f3a153-7738-4cdc-a8a2-003e7221001a___GHLB2 Leaf 9013.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001153_c1f3a153-7738-4cdc-a8a2-003e7221001a___GHLB2 Leaf 9013.JPG,Tomato___Late_blight
z7_001154_c2180e2a-653d-4f7d-b2a0-10208ff7829f___RS_Late.B 6368.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001154_c2180e2a-653d-4f7d-b2a0-10208ff7829f___RS_Late.B 6368.JPG,Tomato___Late_blight
z7_001155_c2206073-244f-49ca-afe8-4455d00133b9___RS_Late.B 6805.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001155_c2206073-244f-49ca-afe8-4455d00133b9___RS_Late.B 6805.JPG,Tomato___Late_blight
z7_001156_c2327b45-3e5f-4f36-8f5b-2146c89d446d___RS_Late.B 6343.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001156_c2327b45-3e5f-4f36-8f5b-2146c89d446d___RS_Late.B 6343.JPG,Tomato___Late_blight
z7_001157_c2807026-8e9e-4710-b475-5411a3c69d68___RS_Late.B 4853.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001157_c2807026-8e9e-4710-b475-5411a3c69d68___RS_Late.B 4853.JPG,Tomato___Late_blight
z7_001158_c2c75d71-71ea-43c4-b70d-7bc16e8230ab___GHLB2 Leaf 104.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001158_c2c75d71-71ea-43c4-b70d-7bc16e8230ab___GHLB2 Leaf 104.JPG,Tomato___Late_blight
z7_001159_c2d71717-0650-4ab0-859e-a7390243b2bc___RS_Late.B 6443.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001159_c2d71717-0650-4ab0-859e-a7390243b2bc___RS_Late.B 6443.JPG,Tomato___Late_blight
z7_001160_c2f279ce-0890-4bfc-81a9-b896fa940027___GHLB2 Leaf 8542.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001160_c2f279ce-0890-4bfc-81a9-b896fa940027___GHLB2 Leaf 8542.JPG,Tomato___Late_blight
z7_001161_c3459ef4-41aa-415d-9941-e3fbdac87f20___GHLB_PS Leaf 8 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001161_c3459ef4-41aa-415d-9941-e3fbdac87f20___GHLB_PS Leaf 8 Day 13.jpg,Tomato___Late_blight
z7_001162_c3a5ec63-9d0d-48a2-898a-9bc31b4443a9___GHLB_PS Leaf 1.2 Day 16.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001162_c3a5ec63-9d0d-48a2-898a-9bc31b4443a9___GHLB_PS Leaf 1.2 Day 16.jpg,Tomato___Late_blight
z7_001163_c3adf8f1-bab4-4130-ba60-0fe65e08d5a5___RS_Late.B 5079.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001163_c3adf8f1-bab4-4130-ba60-0fe65e08d5a5___RS_Late.B 5079.JPG,Tomato___Late_blight
z7_001164_c3dc2bc8-bf20-4cc6-8601-420f43555bc5___RS_Late.B 5056.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001164_c3dc2bc8-bf20-4cc6-8601-420f43555bc5___RS_Late.B 5056.JPG,Tomato___Late_blight
z7_001165_c3fc678f-f7ad-4b41-b1f4-5abc1f5461b5___RS_Late.B 7142.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001165_c3fc678f-f7ad-4b41-b1f4-5abc1f5461b5___RS_Late.B 7142.JPG,Tomato___Late_blight
z7_001166_c421eebc-d8ec-42d7-bcc9-a615343216a0___GHLB2 Leaf 8912.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001166_c421eebc-d8ec-42d7-bcc9-a615343216a0___GHLB2 Leaf 8912.JPG,Tomato___Late_blight
z7_001167_c451aa60-ebde-4dfd-a008-ad6e4cfef3fe___RS_Late.B 6857.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001167_c451aa60-ebde-4dfd-a008-ad6e4cfef3fe___RS_Late.B 6857.JPG,Tomato___Late_blight
z7_001168_c483c433-f51f-4e00-beb8-642a07628971___GHLB2 Leaf 8960.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001168_c483c433-f51f-4e00-beb8-642a07628971___GHLB2 Leaf 8960.JPG,Tomato___Late_blight
z7_001169_c4e17a14-ebac-4e2b-b00f-8b6b5e267b42___RS_Late.B 5097.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001169_c4e17a14-ebac-4e2b-b00f-8b6b5e267b42___RS_Late.B 5097.JPG,Tomato___Late_blight
z7_001170_c50640d9-3647-4ef0-95c5-31fc5e8b688a___GHLB2 Leaf 8908.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001170_c50640d9-3647-4ef0-95c5-31fc5e8b688a___GHLB2 Leaf 8908.JPG,Tomato___Late_blight
z7_001171_c5150ba8-d8c4-47a3-9938-83715b767693___RS_Late.B 6912.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001171_c5150ba8-d8c4-47a3-9938-83715b767693___RS_Late.B 6912.JPG,Tomato___Late_blight
z7_001172_c56dfea3-420f-46cf-b974-cec54b2c6992___GHLB_PS Leaf 2 Day 18.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001172_c56dfea3-420f-46cf-b974-cec54b2c6992___GHLB_PS Leaf 2 Day 18.jpg,Tomato___Late_blight
z7_001173_c57464ef-c813-4ee5-90db-2b196b996d57___GHLB2 Leaf 154.3.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001173_c57464ef-c813-4ee5-90db-2b196b996d57___GHLB2 Leaf 154.3.JPG,Tomato___Late_blight
z7_001174_c5a7ebaa-df40-4cea-87d0-1f87ad7f58c0___RS_Late.B 6143.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001174_c5a7ebaa-df40-4cea-87d0-1f87ad7f58c0___RS_Late.B 6143.JPG,Tomato___Late_blight
z7_001175_c614e6d5-04cc-4846-9867-84c83961c5cf___GHLB2 Leaf 8617.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001175_c614e6d5-04cc-4846-9867-84c83961c5cf___GHLB2 Leaf 8617.JPG,Tomato___Late_blight
z7_001176_c61bce34-b48f-4042-9ca6-f0287ecc3509___RS_Late.B 6970.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001176_c61bce34-b48f-4042-9ca6-f0287ecc3509___RS_Late.B 6970.JPG,Tomato___Late_blight
z7_001177_c68a177e-bd9d-4995-a8ab-9ef75bcef2fe___GHLB2 Leaf 8995.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001177_c68a177e-bd9d-4995-a8ab-9ef75bcef2fe___GHLB2 Leaf 8995.JPG,Tomato___Late_blight
z7_001178_c69d0486-1baa-479e-947f-6b8d069279ff___RS_Late.B 5200.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001178_c69d0486-1baa-479e-947f-6b8d069279ff___RS_Late.B 5200.JPG,Tomato___Late_blight
z7_001179_c6cfdcc7-c5e6-45bc-8b5a-709bf2753902___RS_Late.B 7081.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001179_c6cfdcc7-c5e6-45bc-8b5a-709bf2753902___RS_Late.B 7081.JPG,Tomato___Late_blight
z7_001180_c6dd1b5a-316b-468a-837a-707071a1ff98___GHLB2 Leaf 8790.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001180_c6dd1b5a-316b-468a-837a-707071a1ff98___GHLB2 Leaf 8790.JPG,Tomato___Late_blight
z7_001181_c7249538-0d8d-4d6e-807f-eb693e3586ff___RS_Late.B 6032.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001181_c7249538-0d8d-4d6e-807f-eb693e3586ff___RS_Late.B 6032.JPG,Tomato___Late_blight
z7_001182_c7261dbf-10be-44a3-9ac5-77100d5bb9ad___RS_Late.B 7064.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001182_c7261dbf-10be-44a3-9ac5-77100d5bb9ad___RS_Late.B 7064.JPG,Tomato___Late_blight
z7_001183_c73d4fb4-db6b-4f53-b15a-d739d9703b27___GHLB Leaf 23 Day 18.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001183_c73d4fb4-db6b-4f53-b15a-d739d9703b27___GHLB Leaf 23 Day 18.JPG,Tomato___Late_blight
z7_001184_c74ae94e-2ddf-4c47-a90a-fbf4bac11a2d___GHLB2 Leaf 9117.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001184_c74ae94e-2ddf-4c47-a90a-fbf4bac11a2d___GHLB2 Leaf 9117.JPG,Tomato___Late_blight
z7_001185_c7871a80-0d29-40ab-b117-344808cb3485___GHLB_PS Leaf 33 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001185_c7871a80-0d29-40ab-b117-344808cb3485___GHLB_PS Leaf 33 Day 13.jpg,Tomato___Late_blight
z7_001186_c7c6bb21-8005-4584-b983-f5c35eb51e29___RS_Late.B 5061.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001186_c7c6bb21-8005-4584-b983-f5c35eb51e29___RS_Late.B 5061.JPG,Tomato___Late_blight
z7_001187_c873c09b-f3b9-466c-bd1d-dc069eefde79___GHLB2 Leaf 9063.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001187_c873c09b-f3b9-466c-bd1d-dc069eefde79___GHLB2 Leaf 9063.JPG,Tomato___Late_blight
z7_001188_c88e92df-e964-428e-9d8b-df1e402fa41f___GHLB_PS Leaf 27.1 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001188_c88e92df-e964-428e-9d8b-df1e402fa41f___GHLB_PS Leaf 27.1 Day 13.jpg,Tomato___Late_blight
z7_001189_c8e70ac1-1fbc-496d-a6eb-954ef48d4f56___RS_Late.B 4932.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001189_c8e70ac1-1fbc-496d-a6eb-954ef48d4f56___RS_Late.B 4932.JPG,Tomato___Late_blight
z7_001190_c8fca126-5379-4a48-8de1-5fcc8643999b___RS_Late.B 6934.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001190_c8fca126-5379-4a48-8de1-5fcc8643999b___RS_Late.B 6934.JPG,Tomato___Late_blight
z7_001191_c91400cf-83f0-4472-9504-3234ccecf65c___RS_Late.B 5218.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001191_c91400cf-83f0-4472-9504-3234ccecf65c___RS_Late.B 5218.JPG,Tomato___Late_blight
z7_001192_c9165329-532e-447d-b380-e4f15106ee15___RS_Late.B 6350.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001192_c9165329-532e-447d-b380-e4f15106ee15___RS_Late.B 6350.JPG,Tomato___Late_blight
z7_001193_c9258e44-7f45-4baf-8140-69d4857c56ee___GHLB_PS Leaf 45 Day 18.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001193_c9258e44-7f45-4baf-8140-69d4857c56ee___GHLB_PS Leaf 45 Day 18.jpg,Tomato___Late_blight
z7_001194_c933cfb7-d1c7-420b-88d0-7df28ae6ab2d___GHLB_PS Leaf 36.1 Day 13.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001194_c933cfb7-d1c7-420b-88d0-7df28ae6ab2d___GHLB_PS Leaf 36.1 Day 13.jpg,Tomato___Late_blight
z7_001195_c933f19c-7b00-4dca-b2c4-94d3b9212f92___GHLB2 Leaf 8985.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001195_c933f19c-7b00-4dca-b2c4-94d3b9212f92___GHLB2 Leaf 8985.JPG,Tomato___Late_blight
z7_001196_c95eaeb8-7673-4411-bbbe-b2464526f303___RS_Late.B 6233.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001196_c95eaeb8-7673-4411-bbbe-b2464526f303___RS_Late.B 6233.JPG,Tomato___Late_blight
z7_001197_c991e311-e10c-4505-a01a-3ad7c92d3e3b___RS_Late.B 7194.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001197_c991e311-e10c-4505-a01a-3ad7c92d3e3b___RS_Late.B 7194.JPG,Tomato___Late_blight
z7_001198_c9bcf015-b951-4176-bc2c-d8c067b64c66___RS_Late.B 5489.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001198_c9bcf015-b951-4176-bc2c-d8c067b64c66___RS_Late.B 5489.JPG,Tomato___Late_blight
z7_001199_c9c8854f-00f2-4bec-b263-f03354f58114___RS_Late.B 6997.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001199_c9c8854f-00f2-4bec-b263-f03354f58114___RS_Late.B 6997.JPG,Tomato___Late_blight
z7_001200_c9e551e1-6732-49e5-898e-a8dfbcc7b0c3___RS_Late.B 4959.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001200_c9e551e1-6732-49e5-898e-a8dfbcc7b0c3___RS_Late.B 4959.JPG,Tomato___Late_blight
z7_001201_c9f19d2a-8c9d-4ac1-b077-545c5d6f53a9___GHLB_PS Leaf 53 Day 18 .jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001201_c9f19d2a-8c9d-4ac1-b077-545c5d6f53a9___GHLB_PS Leaf 53 Day 18 .jpg,Tomato___Late_blight
z7_001202_c9fa4b23-358b-4df7-a457-79573e018906___GHLB2 Leaf 8870.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001202_c9fa4b23-358b-4df7-a457-79573e018906___GHLB2 Leaf 8870.JPG,Tomato___Late_blight
z7_001203_ca5daff3-da8c-404a-b51a-02612ca741e4___GHLB2 Leaf 8722.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001203_ca5daff3-da8c-404a-b51a-02612ca741e4___GHLB2 Leaf 8722.JPG,Tomato___Late_blight
z7_001204_ca6362b2-b680-4348-a795-3bc37275e70f___GHLB2 Leaf 79.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001204_ca6362b2-b680-4348-a795-3bc37275e70f___GHLB2 Leaf 79.JPG,Tomato___Late_blight
z7_001205_cad32686-aa52-4c8d-85e7-2578027af2a5___RS_Late.B 4857.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001205_cad32686-aa52-4c8d-85e7-2578027af2a5___RS_Late.B 4857.JPG,Tomato___Late_blight
z7_001206_caf4164d-4f6f-4a75-b394-924f89e0d040___GHLB2 Leaf 8759.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001206_caf4164d-4f6f-4a75-b394-924f89e0d040___GHLB2 Leaf 8759.JPG,Tomato___Late_blight
z7_001207_cb11b3a4-a1f5-43a2-a7ff-399d7674b708___GHLB_PS Leaf 2.2 Day 18.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001207_cb11b3a4-a1f5-43a2-a7ff-399d7674b708___GHLB_PS Leaf 2.2 Day 18.jpg,Tomato___Late_blight
z7_001208_cb3bd866-dd84-4f7e-9226-b4a2a2c7f2ae___GH_HL Leaf 173.2.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001208_cb3bd866-dd84-4f7e-9226-b4a2a2c7f2ae___GH_HL Leaf 173.2.JPG,Tomato___Late_blight
z7_001209_cb56bd8e-f217-4537-9d35-a62d6b82f48f___GHLB2 Leaf 8769.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001209_cb56bd8e-f217-4537-9d35-a62d6b82f48f___GHLB2 Leaf 8769.JPG,Tomato___Late_blight
z7_001210_cbad7bd4-3406-415b-b82c-bf4f995e8eec___GHLB2 Leaf 115.2.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001210_cbad7bd4-3406-415b-b82c-bf4f995e8eec___GHLB2 Leaf 115.2.JPG,Tomato___Late_blight
z7_001211_cbba9493-51c1-4cad-b194-0ca6ac3a3059___RS_Late.B 6773.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001211_cbba9493-51c1-4cad-b194-0ca6ac3a3059___RS_Late.B 6773.JPG,Tomato___Late_blight
z7_001212_cbbf7dc3-4ff9-4864-bd26-54ed77b01e51___RS_Late.B 6628.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001212_cbbf7dc3-4ff9-4864-bd26-54ed77b01e51___RS_Late.B 6628.JPG,Tomato___Late_blight
z7_001213_cbf0f139-7683-47f8-a107-4180deee217e___RS_Late.B 6029.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001213_cbf0f139-7683-47f8-a107-4180deee217e___RS_Late.B 6029.JPG,Tomato___Late_blight
z7_001214_cc182d88-d09a-4caa-948a-91db3007290a___GHLB_PS Leaf 2.1 Day 7.jpg,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001214_cc182d88-d09a-4caa-948a-91db3007290a___GHLB_PS Leaf 2.1 Day 7.jpg,Tomato___Late_blight
z7_001215_cc31ca99-6a1c-4e62-bc6b-044c99ba2c62___RS_Late.B 6775.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001215_cc31ca99-6a1c-4e62-bc6b-044c99ba2c62___RS_Late.B 6775.JPG,Tomato___Late_blight
z7_001216_cc5c76c0-2858-483e-8f1e-4e472116725b___RS_Late.B 5629.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001216_cc5c76c0-2858-483e-8f1e-4e472116725b___RS_Late.B 5629.JPG,Tomato___Late_blight
z7_001217_cc822a81-2140-421a-957c-e4ccfa2c0ba5___RS_Late.B 5357.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001217_cc822a81-2140-421a-957c-e4ccfa2c0ba5___RS_Late.B 5357.JPG,Tomato___Late_blight
z7_001218_ccbeb4a7-7a15-4246-9ffa-1807e58b3afc___RS_Late.B 4849.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001218_ccbeb4a7-7a15-4246-9ffa-1807e58b3afc___RS_Late.B 4849.JPG,Tomato___Late_blight
z7_001219_ccc1fb49-16b3-4cf6-b782-4b98e9429f7b___GHLB2 Leaf 8832.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001219_ccc1fb49-16b3-4cf6-b782-4b98e9429f7b___GHLB2 Leaf 8832.JPG,Tomato___Late_blight
z7_001220_cd11a26c-4833-4829-b6b7-29b03bc8df4d___RS_Late.B 5615.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001220_cd11a26c-4833-4829-b6b7-29b03bc8df4d___RS_Late.B 5615.JPG,Tomato___Late_blight
z7_001221_cd3a1b72-2538-4ed0-9b04-6485b4f0ab0c___RS_Late.B 7149.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001221_cd3a1b72-2538-4ed0-9b04-6485b4f0ab0c___RS_Late.B 7149.JPG,Tomato___Late_blight
z7_001222_cd68ccb3-8745-4307-a7d0-15c6f4aa26f9___GHLB2 Leaf 8891.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001222_cd68ccb3-8745-4307-a7d0-15c6f4aa26f9___GHLB2 Leaf 8891.JPG,Tomato___Late_blight
z7_001223_cd71e099-6bee-45ab-8de3-08be107939af___RS_Late.B 5040.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001223_cd71e099-6bee-45ab-8de3-08be107939af___RS_Late.B 5040.JPG,Tomato___Late_blight
z7_001224_cd74e79e-b798-4eec-8e3a-1c06a1da37f2___GHLB2 Leaf 8534.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001224_cd74e79e-b798-4eec-8e3a-1c06a1da37f2___GHLB2 Leaf 8534.JPG,Tomato___Late_blight
z7_001225_cd8e0f91-3cbd-4327-9966-e8d3424d2612___GHLB2 Leaf 8713.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001225_cd8e0f91-3cbd-4327-9966-e8d3424d2612___GHLB2 Leaf 8713.JPG,Tomato___Late_blight
z7_001226_cdcc1a8c-7b80-4d56-a5b6-942f03928ea0___RS_Late.B 5233.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001226_cdcc1a8c-7b80-4d56-a5b6-942f03928ea0___RS_Late.B 5233.JPG,Tomato___Late_blight
z7_001227_cdeb7f9d-c0de-4fbd-95a5-fbaaa51460dd___RS_Late.B 5571.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001227_cdeb7f9d-c0de-4fbd-95a5-fbaaa51460dd___RS_Late.B 5571.JPG,Tomato___Late_blight
z7_001228_ce02cb11-2c42-48ab-b20a-6412252b7cf1___RS_Late.B 6249.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001228_ce02cb11-2c42-48ab-b20a-6412252b7cf1___RS_Late.B 6249.JPG,Tomato___Late_blight
z7_001229_ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001229_ce6a5c52-75d4-4d81-8d7e-3ece1c7812f3___GHLB2 Leaf 8872.JPG,Tomato___Late_blight
z7_001230_cebd5337-bb61-4454-93da-bba4169f0802___GHLB2 Leaf 145.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001230_cebd5337-bb61-4454-93da-bba4169f0802___GHLB2 Leaf 145.JPG,Tomato___Late_blight
z7_001231_cedebb08-bf5c-434a-931e-63ce9621b77e___GHLB2 Leaf 9091.JPG,C:/Users/sriha/Downloads/disease dataset/Tomato___Late_blight/z7_001231_cedebb08-bf5c-434a-931e-63ce9621b77e___GHLB2 Leaf 9091.JPG,Tomato___Late_blight
